the_geom,cartodb_id,x,y,codid,direccion,localidad,tipointer,disppdm,fechaimplementacion
0101000020E6100000DF020119D78352C03E76425CF78A1240,847,-74.06000352,4.63570923,191,AV PATRICIO SAMPER GNECCO (AK 3) X CL 51,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, VIDEO DETECTOR",2006-09-30
0101000020E61000005A62C85E2D8452C07D9B2BD6B2C11240,848,-74.06526918,4.68915877,273,AV ALFREDO D BATERMAN (TV 60) X AV ESPANA (AC 100),SUBA,"VEHICULAR, PEATONAL",SIN,1997-04-12
0101000020E6100000BF4AFC59058452C0BE1E486272BC1240,849,-74.06282663,4.68403009,229,KR 50 X AV ALFREDO D BATEMAN (TV 55),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1983-07-29
0101000020E61000006D16F56AFC8352C03E613003BEBC1240,850,-74.06228136,4.68431859,1140,KR 50 X CL 95,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2004-10-22
0101000020E6100000D9A27297ED8352C0FC9F536F91BC1240,851,-74.06137644,4.68414854,209,KR 49 X CL 95,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-05-14
0101000020E6100000CD7ECE51458452C0BB23333055C51240,852,-74.06673093,4.69270778,301,KR 64 X AV ALFREDO D BATEMAN (TV 60),SUBA,"VEHICULAR, PEATONAL",SIN,1983-10-11
0101000020E6100000A2B117865F8452C006A3435C10C81240,853,-74.06833031,4.69537491,330,AV ALFREDO D BATERMAN (TV 60) X CL 113,SUBA,"VEHICULAR, PEATONAL",SIN,2004-09-28
0101000020E610000039C482D2028452C041D8730436C41240,854,-74.06267226,4.69161231,231,KR 53 X CL 103B,SUBA,"VEHICULAR, PEATONAL",SIN,2004-08-18
0101000020E6100000F2ADD53F048452C0C42AAA1B7BC41240,855,-74.06275936,4.69187587,233,KR 53 X TV 54,SUBA,"VEHICULAR, PEATONAL",SIN,2004-08-18
0101000020E61000004B7B7BBE038452C044B9084268C71240,856,-74.06272852,4.69473365,232,KR 53 X CL 106,SUBA,VEHICULAR,SIN,1994-11-10
0101000020E610000009BBA58B038452C07C71ECF210CA1240,857,-74.0627164,4.69733028,230,KR 53 X CL 108,SUBA,VEHICULAR,SIN,1998-03-15
0101000020E61000007F667349D38352C0056A09854ABC1240,858,-74.05977093,4.68387802,187,KR 47 X CL 95,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-06-04
0101000020E610000025B1197D588352C080BB3C6380BC1240,859,-74.05227592,4.68408351,122,AV SANTA BARBARA (AK 19) X CL 97,CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-10-24
0101000020E61000003BE12538758352C040E98A08B5C11240,860,-74.0540295,4.68916715,139,KR 21 X CL 103,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-10
0101000020E6100000C529BF14378252C005D825911AE21240,861,-74.03461188,4.72080447,20,KR 11 X CL 142,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-22
0101000020E6100000170335C6D88152C0FC5D5CF45FDD1240,862,-74.02885585,4.71618635,10,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 140,USAQUEN,"VEHICULAR, PEATONAL",SIN,1990-02-28
0101000020E6100000CAD623A2128252C0FEDD0529FCE61240,863,-74.03238729,4.72557129,15,AV LAUREANO GOMEZ (AK 9) X AV CEDRITOS (AC 147),USAQUEN,VEHICULAR,SIN,1995-08-18
0101000020E610000041609C8D0F8252C0C38BA94FCDEC1240,864,-74.03219929,4.73125195,1148,AV LAUREANO GOMEZ (AK 9) X AV DE LA SIRENA (AC 153),USAQUEN,VEHICULAR,SIN,2009-04-29
0101000020E6100000C289C7C9AD8152C0BD638C1724E41240,865,-74.02623219,4.72279393,7,AV ALBERTO LLERAS CAMARGO (AK 7) X AV CEDRITOS (AC 147),USAQUEN,"VEHICULAR, PEATONAL",SIN,1993-05-13
0101000020E61000008AF0FFDB938152C0805D7EAF3AE91240,866,-74.02464962,4.72776293,6,AV ALBERTO LLERAS CAMARGO (AK 7) X AV DE LA SIRENA (AC 153),USAQUEN,"VEHICULAR, PEATONAL",SIN,1993-12-06
0101000020E61000003766E104898152C0FED9347C2CED1240,867,-74.02398798,4.73161501,4,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 156,USAQUEN,"VEHICULAR, PEATONAL",SIN,1993-12-07
0101000020E6100000320B063A078252C03D33C3254BFE1240,868,-74.03169108,4.74833354,13,AV LAUREANO GOMEZ (AK 9) X AV SAN JUAN BOSCO (AC 170),USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-04-30
0101000020E61000003ECB35FD808152C085BF4805A1F21240,869,-74.02349787,4.73694237,3,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 162,USAQUEN,VEHICULAR,SIN,1994-04-11
0101000020E610000023E72FBA1D8352C003D90C0D17A71240,870,-74.04868941,4.66317387,89,AV ALBERTO LLERAS CAMARGO (AK 7) X AC 82,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-12-26
0101000020E6100000C936D331258352C03CE4897B87AA1240,871,-74.04914518,4.66653245,93,KR 9 X AV CALLE 85 (AC 85),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-06-08
0101000020E6100000518C8F56028352C0FEF62C2BF4A51240,872,-74.04701771,4.662064242,78,AV PATRICIO SAMPER GNECCO (AK 1) X CL 83,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-09-15
0101000020E610000057B64924158352C0FFEF181EFBA91240,873,-74.04816539,4.665997,84,KR 8 X AV CALLE 85 (AC 85),CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-10-19
0101000020E610000071BBE188FF8252C03D55782335A91240,874,-74.0468466,4.66524177,73,AV ALBERTO LLERAS CAMARGO (AK 7) X AV CALLE 85 (AC 85),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-12-23
0101000020E61000008187491BFB8252C080AF1B7C82A81240,875,-74.04657633,4.66456026,75,AV PATRICIO SAMPER GNECCO (AK 1) X CL 85,CHAPINERO,VEHICULAR,SIN,1997-09-04
0101000020E6100000799A5AB6568352C0C5E885D8ECAA1240,876,-74.0521675,4.66691912,117,AV GERMAN ARCINIEGAS (AK 11) X AV CALLE 82 (AC 82),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-03-04
0101000020E61000001163FDF24B8352C0BDEAC31FEAAB1240,877,-74.05151057,4.6678853,113,AV GERMAN ARCINIEGAS (AK 11) X AV CALLE 85 (AC 85),CHAPINERO,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,1998-03-04
0101000020E6100000D6505192418352C03B906AB7E1AC1240,878,-74.05087717,4.66882979,109,AV GERMAN ARCINIEGAS (AK 11) X CL 86,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-09-22
0101000020E6100000F31CD30BE58452C0C0333719345C1240,879,-74.07647987,4.59004249,1198,KR 4 X AV DE LOS COMUNEROS (CL 6),SANTA FE,"VEHICULAR, PEATONAL",SIN,2010-06-03
0101000020E61000000D1117E3B08452C03A5741EB655C1240,880,-74.07329633,4.59023254,1200,KR 2 X AV DE LOS COMUNEROS (CL 6),CANDELARIA,"VEHICULAR, PEATONAL",SIN,2010-06-04
0101000020E610000099219FA1498752C0C37D0F0B73CE1240,881,-74.1138691,4.70161073,1201,KR 96 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1995-11-29
0101000020E61000008B3963F30C8B52C0FDC48B2A68871240,882,-74.17266545,4.6322333,1205,KR 87D X AV CIUDAD DE VILLAVICENCIO (AC 43 S),KENNEDY,EXCLUSIVA PEATONAL,"BOTON, SONORO",2010-12-29
0101000020E6100000B29C63C42E8B52C0029676EE668B1240,883,-74.17472944,4.63613484,1206,AV  TINTAL (AK 89B) X AV  CIUDAD DE VILLAVICENCIO (AC 43 S),KENNEDY,"VEHICULAR, PEATONAL",SIN,2010-12-29
0101000020E6100000FA997ADD228B52C03F95A33AFC891240,884,-74.174003,4.63475124,1207,KR 88G X AV CIUDAD DE VILLAVICENCIO (AC 43 S),KENNEDY,EXCLUSIVA PEATONAL,SIN,2010-12-29
0101000020E6100000329B1960938652C0BD56B17C86F11140,885,-74.10274508,4.48586459,1208,TV 7 ESTE X AUTOPISTA AL LLANO (AC 110 S),USME,"VEHICULAR, PEATONAL",SIN,2010-12-28
0101000020E6100000711993388A8652C00354D29A51F11140,886,-74.10218634,4.48566286,1209,TV 7A ESTE X AUTOPISTA AL LLANO (AC 110 S),USME,"VEHICULAR, PEATONAL",SIN,2010-12-28
0101000020E6100000F54E596EE58652C001FCD99785FD1140,887,-74.10775336,4.49757993,1210,AUTOPISTA AL LLANO (KR 1) X CL 92B S,USME,VEHICULAR,SIN,2010-12-30
0101000020E61000004984BB508C8652C07B30D03968C01240,888,-74.10231417,4.68789759,685,KR 77A X CL 69A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1988-02-25
0101000020E610000083DDF289E38652C03DF9936378C51240,889,-74.10763787,4.69284206,714,AV CIUDAD DE CALI (AK 86) X CL 69B,ENGATIVA,EXCLUSIVA PEATONAL,SIN,2000-05-10
0101000020E6100000F9ACB7D5C58652C0FD23AFD6A2C81240,890,-74.10582488,4.69593368,707,AV CIUDAD DE CALI (AK 86) X AV CHILE (AC 72),ENGATIVA,VEHICULAR,SIN,1995-11-27
0101000020E6100000B19D2752A58652C04432D886EACB1240,891,-74.10384039,4.699136836,699,AV CIUDAD DE CALI (AK 86) X DG 74B,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-05-26
0101000020E61000008998D02CA28652C0449A8E9B42CC1240,892,-74.10364838,4.699472838,697,AV CIUDAD DE CALI (AK 86) X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-05-26
0101000020E61000003E7E8870408752C07C59B44AFACD1240,893,-74.11330808,4.7011501,745,AK 96 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1995-11-29
0101000020E61000007BD7A02F3D8752C0FB90AA9ADEBD1240,894,-74.1131095,4.68541948,744,AV CIUDAD DE CALI (AK 86) X CL 64BBIS,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-04-13
0101000020E610000045C841E8E48952C0FD80B67282941240,895,-74.15459639,4.64502887,1230,KR 87A X CL 6D,KENNEDY,"VEHICULAR, PEATONAL",SIN,2011-09-08
0101000020E6100000B6D40C6C9F8652C084DAB24E25D11240,896,-74.10348035,4.704243879,694,KR 89A X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1993-09-29
0101000020E6100000C9079854C88652C0850E6912C4D61240,897,-74.1059772,4.70973233,710,TV 94L X CL 82,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-19
0101000020E6100000020EC258B68652C0BBE8470546D51240,898,-74.10487956,4.70827492,704,TV 94 X CL 82,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2007-12-28
0101000020E61000000D1904F3638652C0801FC8CDB2C31240,900,-74.09985042,4.69111177,670,KR 77A X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1990-05-04
0101000020E6100000161705C9548652C03D17EBE1ECC21240,901,-74.09892488,4.69035676,663,KR 76 X AV CHILE (AC 72),ENGATIVA,VEHICULAR,SIN,1990-05-04
0101000020E6100000ED96CBE3DC8552C0BF81B57EBBBF1240,902,-74.09160705,4.687238674,611,KR 70F X CL 73A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-07-26
0101000020E61000001A86371A098752C0BA7EAA3A46D01240,903,-74.10993057,4.703392903,1155,KR 94 X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-07-31
0101000020E6100000759E79185E8752C0C120FB8B66DA1240,904,-74.11511814,4.71328181,752,AV BOLIVIA (AK 104) X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1993-12-29
0101000020E6100000ED52FA74428752C000A946B777D81240,905,-74.11343121,4.71139418,748,KR 102 X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-06-27
0101000020E610000019423B2B128752C0FE7B86CB85D51240,906,-74.11048394,4.7085182,729,CABECERA PORTAL 80 X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",VIDEO DETECTOR,2000-12-27
0101000020E6100000DD704DF1008752C0802BBD1054D41240,907,-74.10943253,4.707351934,724,TV 94L X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1989-11-02
0101000020E61000004BBF6D3BE78652C0BED7DAB938D31240,908,-74.10786329,4.70627108,717,TV 94 X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1992-07-13
0101000020E6100000C187B773C68252C0FDD6014A22BB1240,909,-74.04336255,4.68274799,52,AV GERMAN ARCINIEGAS (AK 11) X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-03-05
0101000020E6100000159EE117A88252C07E32FD751BBA1240,910,-74.0415096,4.68174538,39,KR 9A X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1990-04-05
0101000020E6100000C392BC84148352C07E787DA490BD1240,911,-74.04812735,4.68512208,83,AV PASEO DEL COUNTRY (AK 15) X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-03-09
0101000020E6100000E5EA021C4A8352C08142269500C31240,912,-74.05139828,4.69043191,112,AV SANTA BARBARA (AK 19) X CL 104,USAQUEN,VEHICULAR,SIN,2000-06-12
0101000020E6100000D202EE58F08252C083E6E05F25C31240,913,-74.04591964,4.69057226,65,AV PASEO DEL COUNTRY (AK 15) X CL 106,USAQUEN,VEHICULAR,SIN,1996-04-16
0101000020E6100000B11D08A0438352C00500114D66C51240,914,-74.05100251,4.69277306,110,AV SANTA BARBARA (AK 19) X CL 106,USAQUEN,VEHICULAR,SIN,1983-06-22
0101000020E6100000E71B135A3D8352C044A5BE0BDFC71240,915,-74.05061962,4.69518679,107,AV SANTA BARBARA (AK 19) X CL 109,USAQUEN,VEHICULAR,SIN,1983-06-22
0101000020E610000035054C22338352C07F6B0A8584CB1240,916,-74.04999597,4.69874771,101,AV SANTA BARBARA (AK 19) X AV PEPE SIERRA (AC 116),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-01-26
0101000020E610000002C4D113DE8252C0C39EA12C3AC51240,917,-74.04480453,4.69260473,59,AV PASEO DEL COUNTRY (AK 15) X CL 109,USAQUEN,VEHICULAR,SIN,1996-04-16
0101000020E6100000FA89773E0B8352C07BBBBDBDCECA1240,918,-74.04756128,4.69805428,72,KR 18 X AV PEPE SIERRA (AC 116),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-11-18
0101000020E61000006264EA2AF48252C0FF6045994FCA1240,919,-74.04615281,4.69756927,66,KR 17 X AV PEPE SIERRA (AC 116),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-11-18
0101000020E61000002D5C2E2CC98252C0C1ACE694DBC11240,920,-74.0435286,4.6893142,53,KR 13A X CL 106,USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-02-04
0101000020E6100000329861D1648252C0FF9D82EA890A1340,921,-74.03740344,4.760291733,1233,KR 16 X AV SAN ANTONIO (AC 183),USAQUEN,"VEHICULAR, PEATONAL",SIN,2011-11-12
0101000020E6100000CE99826F398252C04379C4AE0EE81240,922,-74.03475559,4.72661851,1234,KR 12 X AV CEDRITOS (AC 147),USAQUEN,"VEHICULAR, PEATONAL",SIN,2011-11-21
0101000020E6100000CEFF8A80F38652C0FC3E8B2981CA1240,923,-74.10861219,4.69775834,1236,KR 90 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2011-11-30
0101000020E610000072AB74982B8952C07E8365CF12B21240,924,-74.14328586,4.67389988,1237,KR 99 X CL 19,FONTIBON,"VEHICULAR, PEATONAL",SIN,2011-11-17
0101000020E6100000BD53B8B3298952C03A1860BC72B31240,925,-74.14317029,4.67524237,1238,KR 100 X CL 20,FONTIBON,"VEHICULAR, PEATONAL",SIN,2011-11-18
0101000020E6100000B5E72AC4008752C0845F5738EEA11240,926,-74.10942177,4.6581353,1240,KR 69B X CL 25,FONTIBON,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2011-12-18
0101000020E6100000C9B70C72F68552C0C576361992F51240,927,-74.09316684,4.739815134,1241,KR 100 X CL 139,SUBA,"VEHICULAR, PEATONAL",SIN,2011-12-18
0101000020E6100000A270C9B3C38152C0C010BAF8990E1340,928,-74.02756972,4.76425923,1242,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 187C,USAQUEN,"VEHICULAR, PEATONAL",SIN,2011-12-18
0101000020E610000003656C4B918452C03BAE0CEC29701240,929,-74.07136808,4.60953492,1243,KR 9 X CL 23,SANTA FE,"VEHICULAR, PEATONAL",SIN,2011-08-02
0101000020E6100000D7FEA0BE9D8752C084854D5873201240,930,-74.11900297,4.531690006,1245,KR 13 X CL 67A S,USME,EXCLUSIVA PEATONAL,"BOTON, SONORO",2001-09-10
0101000020E61000009273831D568652C07C7DD2A2A15B1240,931,-74.09900606,4.58948378,1247,AV FUCHA (AC 11 S) X CL 10B S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-09-05
0101000020E610000037AEDA907A8552C041CB6F7DCAC41240,932,-74.08560583,4.692178688,569,AV DE LA CONSTITUCION (AK 70) X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1997-08-04
0101000020E610000036440D8D448652C0BCF8B4D48BD31240,933,-74.09793402,4.7065881,654,AV CIUDAD DE CALI (AK 86) X DG 85,ENGATIVA,EXCLUSIVA PEATONAL,SIN,2000-07-07
0101000020E61000003DA212CF408652C0423E763836DA1240,934,-74.09770562,4.71309746,652,KR 91 X AV MORISCA (AC 90),ENGATIVA,VEHICULAR,SIN,1993-09-30
0101000020E6100000E98A08B5558652C03A42860274DB1240,935,-74.09898115,4.71430973,662,KR 94G X AV MORISCA (AC 90),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2002-08-15
0101000020E6100000A5C313720C8652C042C50ED728D71240,936,-74.09450962,4.71011673,631,AV CIUDAD DE CALI (AK 86) X AV MORISCA (AC 90),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-02-02
0101000020E6100000215D5DC2DF8552C07BD2007BD8CD1240,937,-74.09178218,4.70102112,613,TV 76 X DG 81I,ENGATIVA,VEHICULAR,SIN,2000-05-06
0101000020E61000009A4E1D71698552C0457EB40FE49A1240,938,-74.08456066,4.65126061,562,AV BATALLON CALDAS (AK 50) X CL 59,TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1995-10-05
0101000020E61000007352D2A2C28452C03DB654B50F9B1240,939,-74.07437964,4.65142711,473,KR 27 X AV JOSE CELESTINO MUTIS (AC 63),BARRIOS UNIDOS,VEHICULAR,SIN,2004-01-16
0101000020E610000031D3FB68C68552C083B12516BEC11240,940,-74.09023499,4.689201685,600,KR 70F X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-07-19
0101000020E610000091756BAB8F8552C0C10718865DBE1240,941,-74.0868939,4.68590364,579,KR 69K X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-14
0101000020E6100000F3A41778788552C0C3A96B2270BE1240,942,-74.08547785,4.685974634,568,KR 69H X CL 77,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-07-17
0101000020E6100000E1EE3DD3808552C0C1339C441ABF1240,943,-74.08598786,4.686623642,573,KR 69K X CL 77,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-07-17
0101000020E6100000E2EDDEDDAC8552C08131290694C01240,944,-74.08867595,4.688064667,591,AV DE LA CONSTITUCION (AK 70) X CL 75,ENGATIVA,VEHICULAR,SIN,1995-10-05
0101000020E610000025CAF839F68552C043A0B52E77CA1240,945,-74.09315347,4.69772027,624,KR 76 X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1988-04-28
0101000020E61000000723F609608252C0FD8D1F8DB7C71240,946,-74.03711175,4.69503613,26,AV GERMAN ARCINIEGAS (AK 11) X AV PEPE SIERRA (AC 116),USAQUEN,VEHICULAR,SIN,1990-10-26
0101000020E61000007DA5B20F8F8252C07DE702D172C81240,947,-74.03998177,4.69575049,34,KR 13 X AV PEPE SIERRA (AC 116),USAQUEN,VEHICULAR,SIN,1997-04-08
0101000020E6100000823938E08C8252C0BD3CE7D972CB1240,948,-74.03984838,4.69868031,31,KR 13 X CL 119,USAQUEN,VEHICULAR,SIN,1990-04-05
0101000020E61000003167A7932A8352C07C6F1648B3CE1240,949,-74.04947368,4.70185578,96,AV SANTA BARBARA (AK 19) X CL 122,USAQUEN,VEHICULAR,SIN,1988-02-11
0101000020E61000008DBCA4183D8352C0BFB17DAFBED11240,950,-74.05060402,4.70482897,108,KR 20 X CL 125,USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-04-20
0101000020E610000073554DCE188752C04005DD5ED2BC1240,951,-74.11088903,4.68439625,1144,TV 85 X CL 64BBIS,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-03-03
0101000020E6100000EDEE22C8188752C0C52180276FC01240,952,-74.11088756,4.68792402,731,AV CIUDAD DE CALI (AK 86) X CL 65BIS,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-05-26
0101000020E61000006D27B771748752C03F917B1DE5C61240,953,-74.11648219,4.69423338,756,KR 95 X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-02-25
0101000020E6100000B7BD384C0F8752C044CBE18BDDCB1240,954,-74.1103087,4.69908732,749,KR 91A X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-09-09
0101000020E610000067A66A71FC8652C07D0558BB58C21240,955,-74.1091579,4.68979161,723,AV CIUDAD DE CALI (AK 86) X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-03-03
0101000020E61000006E8AA6370C8352C0FC2C0F2D0DAB1240,956,-74.04762069,4.66704245,80,KR 8 X CL 86,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2003-01-15
0101000020E6100000F673AF38018352C0C286FDBF66AC1240,957,-74.04694955,4.66836071,76,KR 8 X CL 87,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2003-01-15
0101000020E6100000BD1650E2128352C0040939ADE3B11240,958,-74.04802759,4.67372008,82,AV GERMAN ARCINIEGAS (AK 11) X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1994-11-22
0101000020E610000023F90804538352C0C3E2DD5706B51240,959,-74.05194188,4.67678201,115,AV PASEO DEL COUNTRY (AK 15) X CL 93,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1984-06-03
0101000020E61000004D0750BE268352C0BC415F9B09B51240,960,-74.04923971,4.67679446,94,KR 13 X CL 93A,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-04-29
0101000020E6100000C7AFCC19198352C0C6A750A3B1B61240,961,-74.04840703,4.67841201,85,KR 13 X CL 94,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-09-05
0101000020E61000007606FCD03B8352C03CD72C3CD4B71240,962,-74.0505259,4.67952055,104,AV PASEO DEL COUNTRY (AK 15) X CL 94,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1983-06-26
0101000020E6100000D2430280028352C07EA1C4DFDDB31240,963,-74.04702759,4.67565107,77,AV GERMAN ARCINIEGAS (AK 11) X CL 93A,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-04-20
0101000020E610000087DB048CCC8252C03C865EDF84AF1240,964,-74.04373456,4.671405306,56,AV ALBERTO LLERAS CAMARGO (AK 7) X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-03-10
0101000020E6100000881B8D62AA8252C00021029792B21240,965,-74.04164947,4.674387321,40,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 94,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, BUCLE",1997-05-10
0101000020E6100000AF2D34BECC8252C03C251A6A35B41240,966,-74.04374652,4.67598501,55,KR 9 X CL 94,CHAPINERO,VEHICULAR,SIN,1990-05-12
0101000020E61000006E032D13748652C07CA67C08AA421240,967,-74.10083465,4.56510175,1212,KR 7A X CL 34 S,SAN CRISTOBAL,"VEHICULAR, PEATONAL",SIN,2011-02-15
0101000020E61000005BA392F8E48652C0C579445C6BC11240,968,-74.10772528,4.68888611,1214,KR 83 X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2011-11-24
0101000020E6100000D76453CFFE8752C0000A7093B4D71240,969,-74.12492736,4.71064978,1216,AV GONZALO ARIZA (KR 110) X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2011-05-17
0101000020E610000097200292598652C07C76D6551E441240,970,-74.09921694,4.56652197,1219,KR 7A X CL 31 S,SAN CRISTOBAL,"VEHICULAR, PEATONAL","BOTON, SONORO",2011-05-26
0101000020E61000005727C2E1608652C0BFD8F0D33C901240,971,-74.0996632,4.64085704,1220,KR 54 X AV LUIS CARLOS GALAN (AC 24),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,2011-06-30
0101000020E6100000D73043E3498652C0C547D4B8F5421240,972,-74.09825975,4.56539048,1221,KR 5A X CL 31 S,SAN CRISTOBAL,"VEHICULAR, PEATONAL","BOTON, SONORO",2011-06-23
0101000020E61000000D3CEFAD258652C0BD7A11F1FF441240,973,-74.09604977,4.56738259,1222,KR 5A X CL 30A S,SAN CRISTOBAL,"VEHICULAR, PEATONAL",BUCLE,2011-06-23
0101000020E61000001B8E7C98DC8852C0FC7C0183C5551240,974,-74.13846409,4.58376126,1224,AV JORGE GAITAN CORTES (KR 33) X CL 52F S Y DG 52B S,TUNJUELITO,"VEHICULAR, PEATONAL",SIN,2011-07-21
0101000020E6100000211AF728948852C03CEDABFE4A731240,975,-74.13404297,4.61259077,1225,KR 69  X AV PRIMERO DE MAYO (AC 26 S),KENNEDY,EXCLUSIVA PEATONAL,SIN,2011-07-29
0101000020E6100000E5380197518352C0432341E181D31240,976,-74.05185485,4.70655014,1143,KR 21 X AV CALLEJAS (AC 127),USAQUEN,EXCLUSIVA PEATONAL,"BOTON, SONORO",2009-02-19
0101000020E61000001AFCB41F238352C03D61932D79D11240,977,-74.04901879,4.70456382,92,AV SANTA BARBARA (AK 19) X CL 125,USAQUEN,"VEHICULAR, PEATONAL",SIN,1997-04-06
0101000020E6100000C55B3B72208352C00274FD2F95D21240,978,-74.04885536,4.70564723,87,AV SANTA BARBARA (AK 19) X AV CALLEJAS (AC 127),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1997-04-06
0101000020E6100000AE3AD618F68252C0BE3BF8CB1FCE1240,979,-74.04627057,4.70129317,69,KR 17A X CL 122,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-24
0101000020E6100000B5888B50EA8252C0C576CD7900CE1240,980,-74.04555143,4.70117369,63,KR 17 X CL 122,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-24
0101000020E61000001D586D82188352C0FC0BE03501D51240,981,-74.04837094,4.70801243,86,AV SANTA BARBARA (AK 19) X CL 127B,USAQUEN,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,1997-04-06
